  222  SCILAL.NS                 42.80      41.44      41.43   +3.29%   +3.30%   4.68%       A BULL_FLAG                71.0  -3.98
  223  SANOFICONR.NS           4689.30    4539.87    4448.93   +3.29%   +5.40%   4.34%      A+ BULL_FLAG                82.0  10.36
  224  KSOLVES.NS               306.82     296.98     290.39   +3.31%   +5.66%   5.09%       A BULL_FLAG                79.0   7.42
  225  ABCAPITAL.NS             337.45     326.65     323.01   +3.31%   +4.47%   3.53%       B MEAN_REVERSION           54.0  27.69
  226  ASTRAMICRO.NS           1019.25     986.46     969.28   +3.32%   +5.16%   4.40%       A BULL_FLAG                77.0  17.47
  227  UNIPARTS.NS              505.70     489.38     478.54   +3.33%   +5.67%   3.92%       A BULL_FLAG                66.0  28.63
  228  TRIDENT.NS                25.64      24.81      24.57   +3.34%   +4.36%   4.56%      A+ BULL_FLAG                82.0   3.35
  229  MPHASIS.NS              2363.20    2286.51    2252.10   +3.35%   +4.93%   3.63%       B BULL_FLAG                64.0  -5.15
  230  CEIGALL.NS               297.90     288.22     283.04   +3.36%   +5.25%   3.90%       A BREAKOUT                 77.0  21.33
  231  ARIES.NS                 377.35     365.01     355.39   +3.38%   +6.18%   5.05%       D MEAN_REVERSION           47.1  25.78
  232  BHARATSE.NS              174.84     169.09     167.10   +3.40%   +4.63%   6.30%       A BULL_FLAG                74.0  28.64
  233  AETHER.NS               1185.30    1146.27    1113.91   +3.40%   +6.41%   5.81%       A BULL_FLAG                71.0  48.65
  234  SUNTV.NS                 622.25     601.71     596.30   +3.41%   +4.35%   4.80%      A+ BULL_FLAG                85.0  10.61
  235  FMGOETZE.NS              444.45     429.71     417.54   +3.43%   +6.45%   4.97%      A+ BULL_FLAG                87.0   9.85
  236  ANUHPHR.NS                78.44      75.82      75.26   +3.45%   +4.22%   4.43%       B BULL_FLAG                64.0   7.25
  237  SHREEPUSHK.NS            343.70     332.15     324.60   +3.48%   +5.89%   6.15%       B BULL_FLAG                61.0   4.46
  238  BANDHANBNK.NS            166.73     161.12     160.79   +3.48%   +3.70%   4.33%       C MEAN_REVERSION           44.0  19.42
  239  MMFL.NS                  444.35     429.35     427.55   +3.49%   +3.93%   5.25%       B BULL_FLAG                63.0  25.91
  240  KMEW.NS                 1737.90    1679.24    1639.64   +3.49%   +5.99%   4.74%      A+ BREAKOUT                 80.0  54.45
  241  VISHNU.NS                536.50     518.37     512.68   +3.50%   +4.65%   3.78%       A BULL_FLAG                72.0  10.27
  242  TATATECH.NS              575.20     555.74     553.72   +3.50%   +3.88%   3.24%       A BULL_FLAG                79.0  -7.16
  243  STYLEBAAZA.NS            299.55     289.38     285.61   +3.52%   +4.88%   6.42%       A BULL_FLAG                69.0  12.23
  244  KDDL.NS                 2369.60    2288.97    2268.40   +3.52%   +4.46%   4.99%       B BREAKOUT                 58.0   1.48
  245  TIMKEN.NS               3535.80    3415.41    3364.35   +3.52%   +5.10%   4.15%       A BULL_FLAG                76.0  26.44
  246  MAYURUNIQ.NS             568.00     548.68     537.51   +3.52%   +5.67%   3.87%       A BULL_FLAG                71.0  23.79
  247  BALPHARMA.NS              75.18      72.62      71.19   +3.53%   +5.60%   5.01%       A BULL_FLAG                66.0   5.28
  248  INDIANB.NS               966.50     933.57     918.13   +3.53%   +5.27%   3.45%       A BREAKOUT                 73.0  40.48
  249  SOUTHBANK.NS              39.19      37.85      37.70   +3.54%   +3.95%   3.66%       A BULL_FLAG                69.0  30.39
  250  HTMEDIA.NS                23.00      22.21      21.64   +3.57%   +6.29%   6.45%       A BULL_FLAG                66.0   9.37
  251  KALYANKJIL.NS            441.65     426.42     413.44   +3.57%   +6.82%   3.75%       A BULL_FLAG                69.0   1.27
  252  SOLARA.NS                492.80     475.75     467.97   +3.58%   +5.31%   4.61%       A BULL_FLAG                74.0  -5.51
  253  PRICOLLTD.NS             580.95     560.86     555.30   +3.58%   +4.62%   3.29%       A BREAKOUT                 73.0  11.65
  254  GULPOLY.NS               170.17     164.27     159.68   +3.59%   +6.57%   4.78%       A BULL_FLAG                71.0   20.3
  255  RUBFILA.NS                67.67      65.32      64.42   +3.59%   +5.04%   4.69%       A BULL_FLAG                79.0    0.4
  256  NATIONALUM.NS            421.45     406.83     396.13   +3.59%   +6.39%   4.15%       A BREAKOUT                 73.0  76.91
  257  DENORA.NS                756.00     729.76     715.91   +3.60%   +5.60%   4.48%       C MEAN_REVERSION           56.2  11.94
  258  LUMAXIND.NS             5399.40    5211.57    5183.56   +3.60%   +4.16%   4.31%       A BREAKOUT                 77.0  33.13
  259  TAJGVK.NS                339.00     327.19     323.42   +3.61%   +4.82%   4.52%      A+ BULL_FLAG                81.0  -11.9
  260  VMM.NS                   116.69     112.61     111.38   +3.62%   +4.76%   4.44%       B BULL_FLAG                58.0  -2.73
  261  CARBORUNIV.NS            883.65     852.73     829.78   +3.63%   +6.49%   3.81%      A+ BREAKOUT                 90.0   8.49
  262  PERSISTENT.NS           5490.50    5298.36    5163.65   +3.63%   +6.33%   3.44%       A BULL_FLAG                66.0   4.95
  263  VIDHIING.NS              325.55     314.10     306.14   +3.64%   +6.34%   6.12%       A BULL_FLAG                72.0  -0.77
  264  EKC.NS                   112.89     108.89     107.61   +3.67%   +4.91%   4.81%       A BULL_FLAG                77.0  -0.78
  265  TEJASNET.NS              451.50     435.42     428.70   +3.69%   +5.32%   5.09%      A+ BULL_FLAG                84.0  -7.22
  266  JSLL.NS                  661.15     637.54     626.94   +3.70%   +5.46%   4.71%       A BREAKOUT                 73.0  -7.92
  267  USHAMART.NS              439.95     424.25     417.64   +3.70%   +5.34%   3.47%       A BREAKOUT                 73.0  13.05
  268  MALUPAPER.NS              33.50      32.30      31.84   +3.71%   +5.21%   6.29%       A BULL_FLAG                72.0   1.51
  269  VIJAYA.NS                988.40     953.09     942.38   +3.71%   +4.88%   3.37%       A BULL_FLAG                77.0   5.52
  270  NCLIND.NS                183.77     177.17     175.21   +3.72%   +4.88%   5.25%      A+ BULL_FLAG                84.0  -0.78
  271  MAHSEAMLES.NS            628.75     606.07     588.59   +3.74%   +6.82%   3.34%      A+ BREAKOUT                 80.0  13.63
  272  MMTC.NS                   60.32      58.14      57.79   +3.75%   +4.38%   5.35%      A+ BULL_FLAG                84.0   1.13
  273  CGCL.NS                  183.68     177.04     173.47   +3.75%   +5.88%   4.06%       A BREAKOUT                 73.0   8.51
  274  ADVENZYMES.NS            299.30     288.49     285.09   +3.75%   +4.98%   3.83%       D MEAN_REVERSION           49.2   6.44
  275  AVALON.NS               1044.75    1006.80     983.12   +3.77%   +6.27%   5.01%      A+ BREAKOUT                 90.0  25.55
  276  IRISDOREME.NS             33.12      31.91      31.40   +3.80%   +5.48%   6.55%       A BULL_FLAG                77.0  -2.51
  277  TREL.NS                   26.68      25.70      25.20   +3.80%   +5.86%   4.82%      A+ BULL_FLAG                82.0  -2.33
  278  COASTCORP.NS              49.81      47.97      46.75   +3.83%   +6.54%   8.66%       A BULL_FLAG                77.0  35.13
  279  WOCKPHARMA.NS           1366.30    1315.80    1290.77   +3.84%   +5.85%   4.72%       A BULL_FLAG                66.0   2.17
  280  SBC.NS                    33.42      32.18      31.80   +3.84%   +5.11%   3.67%       A BREAKOUT                 77.0  65.75
  281  MWL.NS                   275.95     265.73     264.59   +3.85%   +4.29%   3.80%       B BULL_FLAG                64.0  22.77
  282  ARVSMART.NS              587.05     565.25     551.37   +3.86%   +6.47%   4.25%       A BREAKOUT                 73.0   4.23
  283  SAMMAANCAP.NS            157.23     151.34     148.48   +3.89%   +5.89%   3.87%       A BREAKOUT                 65.0  17.35
  284  BVCL.NS                   41.91      40.33      39.68   +3.91%   +5.63%   7.39%       B BREAKOUT                 58.0    6.7
  285  TATAPOWER.NS             413.35     397.78     392.74   +3.91%   +5.25%   3.11%       C VCP                      59.8  12.74
  286  GRPLTD.NS               2031.10    1954.24    1899.84   +3.93%   +6.91%   5.18%       B BULL_FLAG                56.0   5.43
  287  SASKEN.NS               1252.10    1204.63    1180.10   +3.94%   +6.10%   6.01%      A+ BULL_FLAG                82.0  -8.32
  288  ICEMAKE.NS               787.95     758.00     757.10   +3.95%   +4.07%   4.57%       B MEAN_REVERSION           54.0   8.54
  289  AUBANK.NS                979.05     941.83     929.43   +3.95%   +5.34%   3.34%       A BREAKOUT                 73.0   33.4
  290  AKUMS.NS                 524.40     504.43     494.58   +3.96%   +6.03%   4.08%      A+ BREAKOUT                 83.0  26.13
  291  POLYCAB.NS              7744.50    7448.38    7411.39   +3.98%   +4.49%   3.16%       B MEAN_REVERSION           59.0  21.17
  292  AMBIKCO.NS              1387.90    1334.27    1313.88   +4.02%   +5.63%   4.68%       A BREAKOUT                 65.0   17.7
  293  GPTHEALTH.NS             137.63     132.27     128.71   +4.05%   +6.93%   4.18%       A BREAKOUT                 73.0   7.41
  294  KPIGREEN.NS              417.20     400.86     392.32   +4.08%   +6.34%   4.94%      A+ BULL_FLAG                87.0   -1.2
  295  SUPRIYA.NS               649.40     623.97     616.08   +4.08%   +5.41%   4.09%      A+ BULL_FLAG                82.0  -3.71
  296  TVSELECT.NS              410.95     394.68     388.73   +4.12%   +5.72%   6.21%      A+ BULL_FLAG                86.0  -0.97
  297  CHEVIOT.NS              1069.00    1026.62    1010.63   +4.13%   +5.78%   3.02%       A BULL_FLAG                79.0   5.89
  298  EASEMYTRIP.NS              7.67       7.36       7.23   +4.14%   +6.16%   6.03%       A BREAKOUT                 66.0   6.71
  299  CSBBANK.NS               405.45     389.32     381.26   +4.14%   +6.35%   5.42%       A BREAKOUT                 66.0   4.43
  300  TDPOWERSYS.NS            930.50     893.47     874.84   +4.14%   +6.36%   4.58%       C MEAN_REVERSION           64.4  66.41
  301  INDTERRAIN.NS             32.52      31.22      30.55   +4.17%   +6.43%   6.85%       A BULL_FLAG                76.0   4.43
  302  KANPRPLA.NS              191.00     183.32     180.41   +4.19%   +5.87%   8.42%       B BREAKOUT                 58.0  24.41
  303  MARINE.NS                192.01     184.30     180.98   +4.19%   +6.09%   5.08%       A BULL_FLAG                67.0   2.61
  304  SENCO.NS                 330.25     316.84     310.76   +4.23%   +6.27%   4.42%      A+ BULL_FLAG                81.0   9.02
  305  TRENT.NS                3955.00    3794.11    3732.29   +4.24%   +5.97%   3.52%       A BULL_FLAG                72.0  -7.61
  306  GRSE.NS                 2521.90    2418.61    2374.07   +4.27%   +6.23%   5.13%       B BREAKOUT                 62.0  18.49
  307  BALKRISHNA.NS             16.87      16.18      15.81   +4.28%   +6.69%   7.50%      A+ BULL_FLAG                90.0  -4.25
  308  VINEETLAB.NS              32.98      31.63      31.05   +4.28%   +6.22%   4.97%       A BULL_FLAG                72.0  -2.09
  309  SPAL.NS                  789.00     756.59     737.88   +4.28%   +6.93%   3.92%       B BULL_FLAG                61.0  17.33
  310  KOTHARIPET.NS            122.54     117.50     114.54   +4.29%   +6.98%   4.99%       A BULL_FLAG                70.0   0.14
  311  IKS.NS                  1514.00    1450.97    1421.88   +4.34%   +6.48%   3.81%       B MEAN_REVERSION           70.6   6.26
  312  RECLTD.NS                355.40     340.57     337.34   +4.35%   +5.35%   3.21%       B BREAKOUT                 58.0  -0.34
  313  SURYODAY.NS              138.50     132.71     130.68   +4.36%   +5.99%   5.43%       A BULL_FLAG                76.0   8.23
  314  WIPL.NS                  159.99     153.31     151.76   +4.36%   +5.42%   4.75%       B BULL_FLAG                61.0   8.75
  315  RUCHIRA.NS               112.86     108.14     106.33   +4.36%   +6.15%   3.36%      A+ BULL_FLAG                82.0  -3.18
  316  TORNTPOWER.NS           1501.60    1438.65    1429.86   +4.38%   +5.02%   3.46%       B MEAN_REVERSION           55.0  17.94
  317  SJS.NS                  1775.80    1701.05    1675.11   +4.39%   +6.01%   3.89%       C MEAN_REVERSION           75.2   34.5
  318  UNIONBANK.NS             190.16     182.17     180.54   +4.39%   +5.33%   3.53%       A BREAKOUT                 65.0  37.95
  319  NELCAST.NS               129.90     124.41     122.22   +4.41%   +6.28%   4.09%       A BULL_FLAG                66.0  25.38
  320  TFCILTD.NS                70.31      67.33      66.86   +4.43%   +5.17%   3.61%       B BREAKOUT                 57.0  27.27
  321  THYROCARE.NS             404.60     387.37     381.69   +4.45%   +6.00%   4.23%       A BREAKOUT                 73.0  16.57
  322  MOSCHIP.NS               179.13     171.48     170.88   +4.46%   +4.83%   4.25%       B BULL_FLAG                58.0   -5.3
  323  AVL.NS                   503.65     482.12     476.16   +4.46%   +5.77%   3.86%       A BREAKOUT                 77.0  10.16
  324  RGL.NS                   109.87     105.14     104.35   +4.50%   +5.29%   5.96%       A BULL_FLAG                76.0  -1.92
  325  ITI.NS                   289.07     276.54     270.78   +4.53%   +6.75%   6.17%       B BREAKOUT                 58.0   7.59
  326  SKMEGGPROD.NS            177.00     169.30     166.12   +4.55%   +6.55%   5.19%       B BULL_FLAG                61.0  29.88
  327  DOLATALGO.NS              79.31      75.82      74.55   +4.61%   +6.39%   4.49%      A+ BREAKOUT                 83.0    0.5
  328  BLAL.NS                  179.49     171.55     171.09   +4.63%   +4.91%   3.64%       A BULL_FLAG                68.0  -7.15
  329  STCINDIA.NS              115.00     109.90     108.77   +4.64%   +5.73%   5.90%      A+ BULL_FLAG                84.0  -3.34
  330  STEL.NS                  489.00     467.31     464.35   +4.64%   +5.31%   5.12%       B BULL_FLAG                59.0  13.39
  331  NMDC.NS                   86.93      83.08      81.46   +4.64%   +6.72%   3.04%      A+ BREAKOUT                 80.0  18.24
  332  RHIM.NS                  396.75     379.09     378.57   +4.66%   +4.80%   4.22%      A+ BULL_FLAG                84.0  -8.67
  333  PAYTM.NS                1131.25    1080.85    1066.80   +4.66%   +6.04%   4.03%       A BREAKOUT                 73.0   6.94
  334  SATIA.NS                  64.87      61.94      61.02   +4.74%   +6.32%   4.71%      A+ BULL_FLAG                81.0   -1.2
  335  LATTEYS.NS                21.42      20.45      20.09   +4.75%   +6.62%   6.81%       A BREAKOUT                 66.0  14.43
  336  RALLIS.NS                263.85     251.88     249.22   +4.75%   +5.87%   4.42%       A BULL_FLAG                69.0   5.73
  337  LENSKART.NS              549.20     524.18     514.62   +4.77%   +6.72%   3.86%       B VCP                      62.2  21.23
  338  NAM-INDIA.NS             937.95     895.04     880.79   +4.79%   +6.49%   3.81%       B MEAN_REVERSION           64.2   28.7
  339  GOLDIAM.NS               338.35     322.76     316.98   +4.83%   +6.74%   5.14%       A BREAKOUT                 73.0   3.33
  340  LAMBODHARA.NS            105.13     100.23      98.69   +4.89%   +6.53%   6.92%       A BULL_FLAG                77.0  -8.14
  341  TNPETRO.NS                91.50      87.23      86.23   +4.89%   +6.11%   4.31%       A BULL_FLAG                76.0   1.44
  342  ESSARSHPNG.NS             26.43      25.20      24.76   +4.90%   +6.76%   6.10%      A+ BREAKOUT                 90.0  15.56
  343  MUKKA.NS                  23.00      21.93      21.72   +4.90%   +5.90%   4.47%       A BULL_FLAG                69.0  -4.13
  344  PFC.NS                   443.30     422.31     415.39   +4.97%   +6.72%   3.63%       A BREAKOUT                 65.0  20.59
--------------------------------------------------------------------------------------------------------------------------------------------

  ✅ 344 stocks passed filters out of 714 analyzed (1 had no cache data)

============================================================================================================================================
  🔥 TIER 1 — BEST ENTRIES (within 2% of 10EMA, ADR ≥ 4%) — 69 stocks
============================================================================================================================================
  #    Symbol                    Close   Dist10   Dist20    ADR%  Rating Setup                  Earnings                                                    
--------------------------------------------------------------------------------------------------------------------------------------------
  1    INDSWFTLAB.NS            139.15   -0.92%   -0.52%   6.00%       B BULL_FLAG              POSITIVE EPS_YOY:+110.8% / EPS_QOQ:+19.4% / REV_YOY:+1.7%   
  2    INDOTHAI.NS              282.75   -0.90%   +1.11%   4.29%       A BREAKOUT               POSITIVE EPS_YOY:+275.6% / EPS_QOQ:+98.3% / REV_YOY:+8.4%   
  3    MATRIMONY.NS             424.20   -0.70%   -0.48%   5.30%       A BULL_FLAG              WEAK EPS_YOY:-16.8% / EPS_QOQ:+7.0% / REV_YOY:+1.6%         
  4    EUROTEXIND.NS             13.27   -0.16%   +0.54%   7.35%       A BULL_FLAG              POSITIVE EPS_YOY:-34.2% / EPS_QOQ:-150.7% / REV_YOY:+456.2% 
  5    NDLVENTURE.NS            120.63   +0.22%   +1.96%   4.36%      A+ BULL_FLAG              MIXED EPS_YOY:+11.5% / EPS_QOQ:-3.6%                        
  6    SGL.NS                    11.45   +0.43%   +2.31%   9.01%       A BULL_FLAG              POSITIVE EPS_YOY:+163.8% / EPS_QOQ:+9.7% / REV_YOY:-15.2%   
  7    JASH.NS                  385.70   +0.53%   +1.80%   5.18%       A BULL_FLAG              WEAK EPS_YOY:-61.7% / EPS_QOQ:+20.2% / REV_YOY:-11.2%       
  8    GRAPHITE.NS              637.60   +0.58%   +0.68%   4.31%      A+ BULL_FLAG              POSITIVE EPS_YOY:+440.0% / EPS_QOQ:-11.7% / REV_YOY:+22.8%  
  9    SPLPETRO.NS              733.80   +0.70%   +3.01%   4.99%      A+ BULL_FLAG              WEAK EPS_YOY:-66.2% / EPS_QOQ:-62.6% / REV_YOY:-15.0%       
  10   SHIVAUM.NS               339.90   +0.71%   +3.08%   6.66%      A+ BULL_FLAG              POSITIVE EPS_YOY:+1802.5% / REV_YOY:+20.3%                  
  11   GODAVARIB.NS             312.75   +0.71%   +2.07%   5.24%      A+ BULL_FLAG              POSITIVE EPS_YOY:+43.2% / EPS_QOQ:+119.8% / REV_YOY:+2.8%   
  12   AHLEAST.NS               158.12   +0.71%   +1.91%   4.56%      A+ BULL_FLAG              POSITIVE EPS_YOY:-1189.6% / EPS_QOQ:-654.4% / REV_YOY:+13.4%
  13   GTECJAINX.NS              19.63   +0.74%   +0.88%   8.26%       A BULL_FLAG              POSITIVE EPS_YOY:-3948.0% / EPS_QOQ:+32.9% / REV_YOY:+34.9% 
  14   XPROINDIA.NS            1044.60   +0.75%   +3.95%   6.54%      A+ BREAKOUT               MIXED EPS_YOY:-9.2% / EPS_QOQ:+36.4% / REV_YOY:+1.7%        
  15   AVADHSUGAR.NS            473.35   +0.76%   +4.41%   5.82%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+147.7% / EPS_QOQ:+353.4% / REV_YOY:+3.5%  
  16   BUTTERFLY.NS             625.05   +0.84%   +1.10%   6.02%      A+ BULL_FLAG              POSITIVE EPS_YOY:+29.6% / EPS_QOQ:-36.6% / REV_YOY:+2.7%    
  17   KAUSHALYA.NS             825.00   +0.87%   +1.31%   4.80%       A BULL_FLAG              POSITIVE EPS_YOY:-1.9% / EPS_QOQ:+312.9% / REV_YOY:+1951.7% 
  18   CENTURYPLY.NS            727.30   +0.87%   +1.94%   4.13%      A+ BULL_FLAG              POSITIVE EPS_YOY:+9.3% / EPS_QOQ:-7.3% / REV_YOY:+18.4%     
  19   PASHUPATI.NS            1004.00   +0.88%   +1.62%   4.15%       A BULL_FLAG              POSITIVE EPS_YOY:+179.5% / EPS_QOQ:-35.3% / REV_YOY:-3.5%   
  20   MANCREDIT.NS             174.49   +0.95%   +1.86%   4.29%       A BULL_FLAG              POSITIVE EPS_YOY:+10.2% / EPS_QOQ:+28.0% / REV_YOY:+44.4%   
  21   LINDEINDIA.NS           7240.00   +0.96%   +2.08%   4.21%      A+ BULL_FLAG              POSITIVE EPS_YOY:+81.7% / EPS_QOQ:+80.4% / REV_YOY:+10.5%   
  22   BLSE.NS                  161.93   +1.05%   +3.03%   4.49%      A+ BULL_FLAG              POSITIVE EPS_YOY:-3.2% / EPS_QOQ:-18.0% / REV_YOY:+119.9%   
  23   GLOBUSSPR.NS             916.10   +1.06%   +2.53%   4.45%       A BULL_FLAG              POSITIVE EPS_YOY:+5435.7% / EPS_QOQ:+39.6% / REV_YOY:+19.1% 
  24   ORICONENT.NS              67.51   +1.06%   +1.65%   4.06%       A BULL_FLAG              POSITIVE EPS_YOY:+175.6% / EPS_QOQ:+0.5% / REV_YOY:-27.2%   
  25   AGROPHOS.NS               31.82   +1.13%   +1.57%   6.88%       A BULL_FLAG              POSITIVE EPS_YOY:-62.8% / EPS_QOQ:+467.7% / REV_YOY:+57.1%  
  26   REGENCERAM.NS             44.31   +1.15%   +2.94%   8.79%       A BULL_FLAG              POSITIVE EPS_YOY:-34.6% / EPS_QOQ:-22.1% / REV_YOY:+190.9%  
  27   SILGO.NS                  75.60   +1.17%   +2.15%   4.84%       A BULL_FLAG              POSITIVE EPS_YOY:+76.3% / EPS_QOQ:+27.0% / REV_YOY:+81.5%   
  28   TCI.NS                   999.00   +1.18%   +1.78%   4.17%      A+ BULL_FLAG              MIXED EPS_YOY:+7.8% / EPS_QOQ:+7.7% / REV_YOY:+11.4%        
  29   SUPERHOUSE.NS            148.20   +1.20%   +1.98%   5.36%       A BREAKOUT               POSITIVE EPS_YOY:+149.6% / EPS_QOQ:-69.9% / REV_YOY:+3.1%   
  30   BHARATWIRE.NS            168.14   +1.23%   +1.89%   4.61%       A BULL_FLAG              POSITIVE EPS_YOY:+22.6% / EPS_QOQ:-17.6% / REV_YOY:-11.7%   
  31   AKASH.NS                  26.56   +1.25%   +3.50%   5.43%      A+ BREAKOUT               POSITIVE EPS_YOY:+1442.2% / EPS_QOQ:+184.1% / REV_YOY:-21.5%
  32   TRIVENI.NS               389.20   +1.25%   +2.29%   4.76%      A+ BULL_FLAG              POSITIVE EPS_YOY:+538.1% / EPS_QOQ:+1807.5% / REV_YOY:-0.9% 
  33   BOROSCI.NS               113.62   +1.30%   +3.19%   4.46%      A+ BULL_FLAG              POSITIVE EPS_YOY:+101.6% / EPS_QOQ:+199.9% / REV_YOY:+19.6% 
  34   MANAKSTEEL.NS             55.14   +1.42%   +2.17%   6.30%       B BULL_FLAG              POSITIVE EPS_YOY:+314.4% / EPS_QOQ:+113.4% / REV_YOY:+98.1% 
  35   DRCSYSTEMS.NS             15.69   +1.45%   +4.69%   9.70%      A+ BULL_FLAG              POSITIVE EPS_YOY:+53.8% / EPS_QOQ:+26.8% / REV_YOY:+60.4%   
  36   RELIGARE.NS              225.88   +1.45%   +2.13%   4.72%       B BULL_FLAG              POSITIVE EPS_YOY:-5.3% / EPS_QOQ:-216.7% / REV_YOY:+22.8%   
  37   GATEWAY.NS                56.28   +1.48%   +2.19%   4.67%      A+ BULL_FLAG              POSITIVE EPS_YOY:+13.2% / EPS_QOQ:+12.6% / REV_YOY:+43.7%   
  38   FEDFINA.NS               139.49   +1.48%   +3.12%   4.18%       A BULL_FLAG              POSITIVE EPS_YOY:+36.2% / EPS_QOQ:+17.2% / REV_YOY:+7.6%    
  39   MODIRUBBER.NS            117.85   +1.59%   +2.43%   4.69%       B BULL_FLAG              POSITIVE EPS_YOY:-27.9% / EPS_QOQ:-6.5% / REV_YOY:+20.1%    
  40   DBSTOCKBRO.NS             26.51   +1.59%   +2.61%   4.19%       A BULL_FLAG              WEAK EPS_YOY:-38.4% / EPS_QOQ:-11.6% / REV_YOY:-32.3%       
  41   CORDSCABLE.NS            157.24   +1.60%   +2.25%   5.31%       A BULL_FLAG              POSITIVE EPS_YOY:+5.1% / EPS_QOQ:+37.4% / REV_YOY:+14.7%    
  42   AYMSYNTEX.NS             190.68   +1.60%   +2.24%   4.92%      A+ BULL_FLAG              WEAK EPS_YOY:-56.5% / EPS_QOQ:+479.5% / REV_YOY:-14.3%      
  43   BRNL.NS                   20.01   +1.63%   +3.33%   5.68%      A+ BULL_FLAG              WEAK EPS_YOY:-89.1% / EPS_QOQ:+287.4% / REV_YOY:-11.9%      
  44   IGIL.NS                  337.55   +1.65%   +2.50%   4.22%      A+ BULL_FLAG              POSITIVE EPS_YOY:+22.8% / EPS_QOQ:+3.7% / REV_YOY:+27.8%    
  45   CARRARO.NS               488.35   +1.66%   +2.35%   5.48%       A BREAKOUT               POSITIVE EPS_YOY:+91.3% / EPS_QOQ:-11.5% / REV_YOY:+27.0%   
  46   INDRAMEDCO.NS            424.75   +1.67%   +3.64%   4.49%       A BREAKOUT               MIXED EPS_YOY:-3.3% / EPS_QOQ:-20.3% / REV_YOY:+6.2%        
  47   CROWN.NS                 123.47   +1.70%   +2.63%   6.15%      A+ BULL_FLAG              WEAK EPS_YOY:-36.9% / EPS_QOQ:-24.2% / REV_YOY:-2.3%        
  48   MAGADSUGAR.NS            491.30   +1.73%   +4.00%   4.45%       A BULL_FLAG              POSITIVE EPS_YOY:+18.6% / EPS_QOQ:+342.3% / REV_YOY:+4.4%   
  49   JAYSREETEA.NS             82.51   +1.76%   +2.12%   4.17%       A BULL_FLAG              POSITIVE EPS_YOY:-102.0% / EPS_QOQ:-107.7% / REV_YOY:+25.7% 
  50   JGCHEM.NS                353.15   +1.78%   +2.55%   4.65%       A BULL_FLAG              POSITIVE EPS_YOY:+3.1% / EPS_QOQ:+21.6% / REV_YOY:+18.8%    
  51   HSCL.NS                  470.55   +1.78%   +2.64%   4.58%       A BULL_FLAG              POSITIVE EPS_YOY:+42.0% / EPS_QOQ:+5.8% / REV_YOY:+4.1%     
  52   TEXINFRA.NS               99.55   +1.78%   +3.74%   4.25%      A+ BULL_FLAG              POSITIVE EPS_YOY:+108.9% / EPS_QOQ:-83.0% / REV_YOY:-3.9%   
  53   AXISCADES.NS            1652.40   +1.80%   +5.91%   5.04%       A BULL_FLAG              POSITIVE EPS_YOY:+87.2% / EPS_QOQ:+20.4% / REV_YOY:+25.0%   
  54   WSI.NS                    75.16   +1.81%   +3.86%   7.38%      A+ BULL_FLAG              POSITIVE EPS_YOY:+91.9% / EPS_QOQ:-565.9% / REV_YOY:-68.6%  
  55   BHAGCHEM.NS              214.65   +1.82%   +4.73%   6.51%      A+ BULL_FLAG              POSITIVE EPS_YOY:+28.4% / EPS_QOQ:-16.1% / REV_YOY:+10.9%   
  56   ELECTCAST.NS              81.86   +1.82%   +5.15%   5.91%       A BULL_FLAG              WEAK EPS_YOY:-113.7% / EPS_QOQ:-128.0% / REV_YOY:-17.2%     
  57   INDIASHLTR.NS            776.50   +1.83%   +3.65%   5.10%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+37.7% / EPS_QOQ:+3.9% / REV_YOY:+37.0%    
  58   MAITHANALL.NS            944.45   +1.83%   +1.86%   4.20%       A BULL_FLAG              WEAK EPS_YOY:-2.1% / EPS_QOQ:+173.5% / REV_YOY:-7.7%        
  59   RUCHINFRA.NS               6.11   +1.84%   +5.92%   9.06%      A+ BULL_FLAG              POSITIVE EPS_YOY:+58.9% / EPS_QOQ:-132.2% / REV_YOY:+2.6%   
  60   ADROITINFO.NS              9.54   +1.89%   +2.88%   8.07%       B BREAKOUT               POSITIVE EPS_YOY:+180.8% / EPS_QOQ:+98.4% / REV_YOY:+86.5%  
  61   FLUOROCHEM.NS           3342.90   +1.89%   +2.67%   4.64%      A+ BULL_FLAG              WEAK EPS_YOY:-18.3% / EPS_QOQ:-42.5% / REV_YOY:-1.0%        
  62   KTKBANK.NS               240.94   +1.90%   +4.53%   4.41%       A BULL_FLAG              MIXED EPS_YOY:+2.5% / EPS_QOQ:-8.9% / REV_YOY:+0.2%         
  63   UJJIVANSFB.NS             58.62   +1.91%   +3.81%   4.47%      A+ BREAKOUT               POSITIVE EPS_YOY:-20.3% / EPS_QOQ:+79.9% / REV_YOY:+12.6%   
  64   VINCOFE.NS               139.34   +1.91%   +2.65%   4.30%       A BULL_FLAG              POSITIVE EPS_YOY:+53.5% / EPS_QOQ:+7.2% / REV_YOY:+70.8%    
  65   COROMANDEL.NS           2093.60   +1.92%   +2.55%   4.14%       A BREAKOUT               POSITIVE EPS_YOY:-23.8% / EPS_QOQ:+0.2% / REV_YOY:+18.1%    
  66   MBAPL.NS                 528.45   +1.93%   +5.68%   4.33%       A BULL_FLAG              POSITIVE EPS_YOY:+129.5% / EPS_QOQ:+12.6% / REV_YOY:+120.0% 
